epoch,train_loss,val_loss,lr,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,weighted_f1,roc_auc_ovr_macro
1,0.9644818646388315,0.8711158491493621,0.001,0.8271183131589223,0.8109231775671992,0.7784540614974661,0.8109231775671992,0.7899255288912974,0.8331063283308534,0.9552902434559329
2,0.8099164430308928,0.8598322213417569,0.001,0.816966028894963,0.829329917669667,0.777968735258889,0.829329917669667,0.7887490837266351,0.8271044848825866,0.9618901368811145
3,0.7770192627702208,0.8387303067948008,0.001,0.8456657555642327,0.838273207072271,0.7955593409977406,0.838273207072271,0.8087330627013419,0.8501457171637762,0.9649758733879004
4,0.7596343041490377,0.8239362603609844,0.001,0.8546466224131198,0.8456274161040918,0.8079047143325344,0.8456274161040918,0.8208738006106232,0.8582491055824346,0.9677452185348336
5,0.744485493283784,0.8222854766283404,0.001,0.855525185474424,0.8525623929043313,0.8034620533008348,0.8525623929043313,0.8208825824596829,0.8598368039892795,0.9682450579179642
6,0.7370144138316591,0.838976034099634,0.001,0.8262397500976181,0.8464954394019159,0.7812668761207506,0.8464954394019159,0.7977017790372686,0.835506835667351,0.9681716863846064
7,0.7310672017493788,0.8118254401310493,0.001,0.853670441233893,0.8576988990221176,0.8045557029936399,0.8576988990221176,0.8228449087630384,0.8591508169541922,0.9705449120298192
8,0.7268380612528699,0.8052288715562891,0.001,0.8654822335025381,0.8605139237272389,0.8209675468134494,0.8605139237272389,0.8356410305869143,0.8690356827117578,0.9712090691831968
9,0.7213910294044384,0.8068625220839095,0.001,0.8632370167903163,0.8579196333027099,0.8138993894801339,0.8579196333027099,0.8294564418208107,0.8666733292179961,0.971693696748283
10,0.7187502943694166,0.8018330192249392,0.001,0.8673369777430691,0.860517402185956,0.8194330760053716,0.860517402185956,0.8350869092334268,0.870467871244833,0.9716454808329811
11,0.7141456522412414,0.8113214698260485,0.001,0.8571846934791097,0.8611071810441526,0.8093800935960543,0.8611071810441526,0.8265836073720176,0.8622553346073253,0.9714835607375136
12,0.7119084101408056,0.8023438837229391,0.001,0.8569894572432644,0.8582078668865354,0.8202936454682109,0.8582078668865354,0.8318265492427286,0.8623952074450434,0.9722334838253095
13,0.7072564382569575,0.7975989744934148,0.0005,0.867044123389301,0.8667187736556697,0.8244958840120085,0.8667187736556697,0.83963026184779,0.8711478895265887,0.9728982436529802
14,0.7058174292342971,0.7952688807903068,0.0005,0.8677274502147598,0.8633766361121433,0.8244480515106883,0.8633766361121433,0.8396277199049825,0.8713894075612905,0.9722513270558933
15,0.7050214474917716,0.80025496100225,0.0005,0.8677274502147598,0.8574568154995389,0.8292014575467064,0.8574568154995389,0.8388033496040187,0.8700477024449708,0.9724708024377271
16,0.7051932976200131,0.803254821811603,0.0005,0.8605037094884811,0.8634992208682576,0.8157965271858494,0.8634992208682576,0.8324191154436416,0.8653714924854796,0.9721004453803599
17,0.7030501707444266,0.7987275111959204,0.0005,0.8619679812573213,0.8650700541155704,0.8180584864758363,0.8650700541155704,0.8347461035696792,0.8669422676462567,0.9728550731425569
18,0.701228756155808,0.796028819367179,0.00025,0.868020304568528,0.8646239888276421,0.8221860796244536,0.8646239888276421,0.8382240518580222,0.8715505839478032,0.9727560209166082
19,0.700957056384521,0.8008544175990714,0.00025,0.8616751269035533,0.863719525045763,0.8155234761593666,0.863719525045763,0.8322876054746895,0.8661739309516066,0.9726607148836741
20,0.7005679872452397,0.7921086467369047,0.00025,0.867044123389301,0.8651231234602309,0.8274029502240561,0.8651231234602309,0.841113215638279,0.8712083376888283,0.9732641625094067
21,0.7001226946744238,0.7922874776845051,0.00025,0.8706559937524404,0.865831734425107,0.8281605611369978,0.865831734425107,0.8423160576999038,0.8739322877361865,0.9733013728935873
22,0.6997709456258832,0.7917077328627206,0.00025,0.8706559937524404,0.8641518270349037,0.8280092443883422,0.8641518270349037,0.8420172852834947,0.8737970067653393,0.9730614652494902
23,0.6989802718190364,0.7975891566239312,0.00025,0.8649941429129246,0.8647619175113891,0.818753224937324,0.8647619175113891,0.8353935102216286,0.8690590328138519,0.9729287018558525
24,0.6986601248169942,0.7942008867435091,0.00025,0.8688988676298322,0.8651287900684036,0.8241604199254086,0.8651287900684036,0.8397154792660226,0.8723954295133756,0.9727986571719678
25,0.6982379036516506,0.7979352169090861,0.00025,0.8606989457243265,0.8652243213403389,0.8184343658749311,0.8652243213403389,0.8340440796271605,0.865688115675378,0.9733938431465259
26,0.6973681459880364,0.7974789127015081,0.000125,0.8624560718469348,0.8647342995169082,0.8176140670132874,0.8647342995169082,0.8343728371179953,0.8670815632741625,0.9729581586355011
27,0.6969441243027031,0.79544495740285,0.000125,0.8678250683326826,0.8652756326386307,0.823276481251481,0.8652756326386307,0.838627272878356,0.8714485234971658,0.9730643693015113
28,0.6967535208178656,0.8009713128971336,0.000125,0.8596251464271769,0.8653437609676287,0.8171902563020422,0.8653437609676287,0.8330185650619847,0.8648037050124018,0.9729771336199512
