epoch,train_loss,val_loss,lr,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,weighted_f1,roc_auc_ovr_macro
1,0.849652109211057,0.7997947931289673,0.001,0.4956896551724138,0.4616053208374272,0.44845779220779225,0.4616053208374272,0.43683478910350837,0.4603767355310706,0.44456201345325375
2,0.7612721852755269,0.9492982029914856,0.001,0.5603448275862069,0.500718010732371,0.5047334329845541,0.500718010732371,0.3922958397534669,0.43361936135168166,0.47101504043534126
3,0.787325647554509,0.716724693775177,0.001,0.5,0.5062353563600634,0.5061867266591675,0.5062353563600634,0.4998513232233125,0.5009663990484686,0.49913082911344564
4,0.6949193055527684,0.6969336271286011,0.001,0.5043103448275862,0.5293250699115712,0.5336805555555556,0.5293250699115712,0.4964422550629447,0.4883028518581432,0.5258105963268083
5,0.6740573851051034,0.8386301398277283,0.001,0.5344827586206896,0.5016249716574711,0.5021553884711779,0.5016249716574711,0.48175725986597173,0.5031324620638303,0.53714760789056
6,0.6965778555851502,0.7547371983528137,0.001,0.5301724137931034,0.5238833043609704,0.5237379807692308,0.5238833043609704,0.5237216310387042,0.5308891674324812,0.5530950041569043
7,0.6542095507165337,0.6963993906974792,0.001,0.4870689655172414,0.5151915954954274,0.5183461117196058,0.5151915954954274,0.47512310119964263,0.46488378892741505,0.5738039452800242
8,0.6760037379042184,0.7066782116889954,0.001,0.5344827586206896,0.5481067190688534,0.5492380289316934,0.5481067190688534,0.5339285714285715,0.5318503694581281,0.5831002947623006
9,0.6330451911989353,0.828760027885437,0.001,0.5905172413793104,0.5625803038319099,0.5770089285714286,0.5625803038319099,0.5532583358670315,0.5699414278874548,0.5920943239362104
10,0.6730312496307759,0.8274565935134888,0.001,0.6120689655172413,0.5839316756103091,0.6043016812247581,0.5839316756103091,0.5756097560975609,0.5916947014297729,0.6032045952686872
11,0.6584804739933533,0.7188122272491455,0.001,0.5517241379310345,0.554304285390371,0.5534319922659329,0.554304285390371,0.550521609538003,0.5535279305205817,0.6180938704557478
12,0.6161338735647238,0.673301100730896,0.001,0.521551724137931,0.54232484317134,0.5460526315789473,0.54232484317134,0.5175992357117434,0.5119528236743326,0.6335122061824503
13,0.6290340922222063,0.7037080526351929,0.001,0.6077586206896551,0.6084574106265588,0.6066755872732679,0.6084574106265588,0.6056411693284767,0.6093778482011445,0.6410702138916182
14,0.616180913225686,0.8353968262672424,0.001,0.6508620689655172,0.6137480160229764,0.6758999532491818,0.6137480160229764,0.5967295435524368,0.6158351407570535,0.6463608192880357
15,0.6694868691700442,0.8092452883720398,0.001,0.6551724137931034,0.6209659133852317,0.6733831654208645,0.6209659133852317,0.6086369770580297,0.6260877658336823,0.6522560653011865
16,0.6476704837747121,0.6997721791267395,0.001,0.6206896551724138,0.6176403899931977,0.6163738317757009,0.6176403899931977,0.6165865384615384,0.6217154343501327,0.6592094323936211
17,0.6102834898210221,0.6591166257858276,0.001,0.5646551724137931,0.5782253797898874,0.5797872340425532,0.5782253797898874,0.5642584844258485,0.5625583930489428,0.6686569420300809
18,0.6087964856670989,0.6731229424476624,0.001,0.603448275862069,0.6091754213589298,0.6077422242112329,0.6091754213589298,0.6029761904761906,0.6047465106732348,0.6745521880432317
19,0.6029023205723744,0.6434007883071899,0.001,0.5689655172413793,0.5899780817776434,0.5973346414847518,0.5899780817776434,0.565738244983528,0.560897336596751,0.6819590355982164
20,0.6257080454306844,0.638582170009613,0.001,0.5732758620689655,0.5971959791398987,0.608468286099865,0.5971959791398987,0.5682625613263408,0.562246600435191,0.6887612425364673
21,0.6214163827525039,0.6556806564331055,0.0005,0.6120689655172413,0.62134381377069,0.6208323925641605,0.62134381377069,0.6120401337792643,0.6124726098489217,0.6878542816113672
22,0.6004367589022863,0.7133592367172241,0.0005,0.6422413793103449,0.6287884513642203,0.634469696969697,0.6287884513642203,0.6295141895141896,0.6383936242556933,0.6872496409946338
23,0.6108385834712463,0.7368193864822388,0.0005,0.6422413793103449,0.6219862444259693,0.6361336032388665,0.6219862444259693,0.6209374200279534,0.6325577614547124,0.6855868792986168
24,0.6214605326318555,0.7477492690086365,0.0005,0.6551724137931034,0.6334366261053587,0.6521064874644611,0.6334366261053587,0.632183908045977,0.6440745144669044,0.6864938402237171
25,0.6200740121681867,0.71905517578125,0.0005,0.6422413793103449,0.6276547502078452,0.6345173622172666,0.6276547502078452,0.6282553717253229,0.6375793767820042,0.6889124026906508
26,0.6033423613713409,0.690793514251709,0.0005,0.6681034482758621,0.664159927443126,0.6631610576923077,0.664159927443126,0.6635464733025709,0.66860977882845,0.6908019046179426
27,0.5915473720442924,0.6728334426879883,0.0005,0.625,0.6305267931373291,0.6286885245901639,0.6305267931373291,0.6244348101148056,0.6263187763987867,0.6929181467765096
28,0.5867143609644374,0.6780449748039246,0.0005,0.6379310344827587,0.6419771748167183,0.6396965865992414,0.6419771748167183,0.6369597615499254,0.6393879438820084,0.6910286448492178
29,0.5876179880205296,0.7449740767478943,0.0005,0.6810344827586207,0.6631395964023883,0.6785802928766443,0.6631395964023883,0.6641627543035994,0.673896443796881,0.6858891996069836
30,0.616278139301775,0.8043203353881836,0.0005,0.6508620689655172,0.6194165218048522,0.6603084415584416,0.6194165218048522,0.610116392456275,0.626414663059972,0.6821101957523996
