epoch,train_loss,val_loss,lr,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,weighted_f1,roc_auc_ovr_macro
1,1.364693531614219,1.2969341278076172,0.001,0.09134615384615384,0.3333333333333333,0.030448717948717948,0.3333333333333333,0.05580029368575624,0.01529142663503897,0.34743331845593284
2,1.3917234327992782,1.3005414009094238,0.001,0.1201923076923077,0.190865093768905,0.09999999999999999,0.190865093768905,0.12083826819318332,0.09101874487533787,0.37319008940294324
3,1.2734547307338622,1.3522460460662842,0.001,0.2932692307692308,0.24606429208055677,0.29841178721775735,0.24606429208055677,0.24608566092177933,0.3403887974969445,0.3949640566630264
4,1.2461486061218336,1.381659746170044,0.001,0.4567307692307692,0.26633740180934046,0.3740856165865905,0.26633740180934046,0.25590383316447146,0.43522334823864084,0.4126361938802425
5,1.2339453906261275,1.2534557580947876,0.001,0.20673076923076922,0.28502883953764374,0.3545770819743422,0.28502883953764374,0.20511922246026293,0.2502968167152249,0.4372396149999675
6,1.1753403924368873,1.225273609161377,0.001,0.16346153846153846,0.3541513694739613,0.49034301262322133,0.3541513694739613,0.17674523387119487,0.12891503824383777,0.46507376934469935
7,1.1861420032426053,1.2271265983581543,0.001,0.1875,0.3796844044831742,0.49560562480025566,0.3796844044831742,0.1991358994501178,0.15104953471508853,0.4865015438926394
8,1.1692483636546018,1.2256649732589722,0.001,0.24519230769230768,0.3770174976794447,0.42248677248677247,0.3770174976794447,0.26020852828208874,0.26996731035018645,0.49900479065088404
9,1.135762142782728,1.2732561826705933,0.001,0.27884615384615385,0.2546053208831502,0.32603174603174606,0.2546053208831502,0.2435596763268487,0.33514399300908126,0.5038179537292877
10,1.1436724479562543,1.2698384523391724,0.001,0.2980769230769231,0.2647834379314963,0.3357917736218066,0.2647834379314963,0.2547083604373819,0.35380087370347335,0.5141550571598645
11,1.1280398712956847,1.2127220630645752,0.001,0.25961538461538464,0.3418420359928513,0.3927083333333334,0.3418420359928513,0.26626089032104067,0.3080572309895618,0.533701912271619
12,1.110706441508138,1.188043475151062,0.001,0.2548076923076923,0.42710454736472664,0.4544917257683215,0.42710454736472664,0.2707878186031116,0.2696516213429074,0.5510792743804663
13,1.1111916611347292,1.1831942796707153,0.001,0.2692307692307692,0.42614399911334006,0.45491937515747044,0.42614399911334006,0.28562867139894577,0.29089064387526853,0.5581130894208666
14,1.0990917377284009,1.1959941387176514,0.001,0.28846153846153844,0.36031180874006546,0.4107009048232559,0.36031180874006546,0.289705566301311,0.343376481674354,0.5587113542575507
15,1.0882144892744243,1.219966173171997,0.001,0.3269230769230769,0.35387197923738006,0.4096349562179002,0.35387197923738006,0.31583231583231586,0.3879801822109515,0.5592796609805241
16,1.0870624873438492,1.2090178728103638,0.001,0.3269230769230769,0.35707457641207524,0.39598249076832315,0.35707457641207524,0.31389830565490934,0.3834741271303198,0.5699255386519347
17,1.0763680047002333,1.1748028993606567,0.001,0.2980769230769231,0.38461645031240904,0.4216524216524216,0.38461645031240904,0.30427807486631014,0.34257764294529,0.5849822858711163
18,1.0727942166070046,1.1590113639831543,0.001,0.27403846153846156,0.3804879400396226,0.4157849845705634,0.3804879400396226,0.2833996018153548,0.3109489633385015,0.5940683018817154
19,1.0697159492323551,1.1616196632385254,0.001,0.30288461538461536,0.3925525184374466,0.4351772999313983,0.3925525184374466,0.3087248591889508,0.3547830232061605,0.5922256526628407
20,1.0598986698488884,1.1687278747558594,0.0005,0.3076923076923077,0.37369252296310657,0.42443977591036414,0.37369252296310657,0.3071905090538631,0.3662878055347,0.5914304588417352
21,1.056239116485483,1.1792618036270142,0.0005,0.32211538461538464,0.3813261107493662,0.419285886559221,0.3813261107493662,0.31485287659200706,0.37993982466808557,0.5918393301083114
22,1.0545579752898568,1.1818221807479858,0.0005,0.3269230769230769,0.3720739067991115,0.40452021037919744,0.3720739067991115,0.31574771052812783,0.38274680612715106,0.5969561331839494
