epoch,train_loss,val_loss,lr,accuracy,balanced_accuracy,precision_macro,recall_macro,macro_f1,weighted_f1,roc_auc_ovr_macro
1,0.5207749304409642,0.3993583630632471,0.001,0.8902116402116402,0.8928871857182914,0.8898347643953406,0.8928871857182914,0.8899480327693465,0.8904253759756621,0.9652639022867593
2,0.4082839103689669,0.371104637781779,0.001,0.9113756613756614,0.9139824388454573,0.9108178819246957,0.9139824388454573,0.9111391805478803,0.9115454424827862,0.9707925445333456
3,0.3832218195634859,0.35677900437324767,0.001,0.917989417989418,0.9211211769042073,0.9178201554782188,0.9211211769042073,0.9178132632896788,0.9181504737148939,0.9740709323918476
4,0.36890378583243005,0.3568048652202364,0.001,0.916005291005291,0.9209527605295504,0.9182201726844583,0.9209527605295504,0.915949371077854,0.9161415062131504,0.9743513324292343
5,0.35799204180778155,0.3437861913726443,0.001,0.9259259259259259,0.9281752658950668,0.9250807545848471,0.9281752658950668,0.9256855080070284,0.926060112671357,0.9759023502460996
6,0.3487942089376826,0.34330652803971023,0.001,0.9232804232804233,0.9269266921436847,0.923592021850848,0.9269266921436847,0.9231512071156289,0.92343048076212,0.9760443137870407
7,0.3423076662796223,0.34198813558255553,0.001,0.923941798941799,0.9282431615016039,0.9250700182047332,0.9282431615016039,0.9238551671678614,0.9240827879072264,0.9773281579833771
8,0.33797567476980495,0.3361960610069295,0.001,0.9265873015873016,0.9299643592153737,0.9265873015873016,0.9299643592153737,0.9264428671293425,0.9267317360452606,0.9778871945359027
9,0.3334120700536459,0.3320704380040446,0.001,0.9279100529100529,0.9307068020816617,0.9273986938169805,0.9307068020816617,0.9277226051052203,0.9280488129733705,0.9786190562687043
10,0.32979113891562023,0.3317098805197963,0.001,0.9279100529100529,0.93153389401584,0.9281564949608063,0.93153389401584,0.927784679089027,0.9280513472162886,0.9787089959033379
11,0.32599808971201555,0.327780830008643,0.001,0.9298941798941799,0.9328838702964657,0.9295207065077595,0.9328838702964657,0.9297258522503056,0.9300306617675914,0.979449675247378
12,0.3240000115942962,0.3290407797962269,0.001,0.9285714285714286,0.9319051154489839,0.9285135643486401,0.9319051154489839,0.9284266629264701,0.9287119364033,0.9792345255331569
13,0.3209756321190346,0.3258514008509419,0.001,0.9272486772486772,0.9295084887143393,0.92640434192673,0.9295084887143393,0.927012552506903,0.9273804678022257,0.9799346438654996
14,0.3189429783388616,0.32659312262736934,0.001,0.9285714285714286,0.9321414274301778,0.9287540221196899,0.9321414274301778,0.928443222929579,0.9287116534922015,0.9799416979544906
15,0.3170178805995736,0.3241971289670026,0.001,0.9285714285714286,0.9314324914865963,0.9281045751633987,0.9314324914865963,0.9283905053921122,0.9287095015240647,0.9802414967366021
16,0.3151362743083867,0.3244535982924164,0.0005,0.9292328042328042,0.9319218689103372,0.928637432795699,0.9319218689103372,0.9290390863120054,0.9293676711396895,0.9801639017577027
17,0.3150909941030997,0.32416711582077873,0.0005,0.9292328042328042,0.9319218689103372,0.928637432795699,0.9319218689103372,0.9290390863120054,0.9293676711396895,0.9801550841464641
18,0.3132045320670954,0.32371571644273384,0.0005,0.9265873015873016,0.9293735792623892,0.9260757110157568,0.9293735792623892,0.926396414373206,0.926728607706827,0.980278530703804
